kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
10019763,K01558.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,32.50456309,2.097e-05,-2.097e-05,365.358295,0.000469,-0.000469,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h40m11.13s,+46d58m28.5s,15.134,
6616218,K01692.01,Kepler-314 c,CONFIRMED,CANDIDATE,,0,0,0,0,5.960400011,4.39e-06,-4.39e-06,137.265171,0.000636,-0.000636,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h38m41.78s,+42d04m32.1s,12.557,
6046540,K00200.01,Kepler-74 b,CONFIRMED,CANDIDATE,,0,0,0,0,7.340714946,8.05e-07,-8.05e-07,134.3457036,9.21e-05,-9.21e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h32m22.21s,+41d21m19.9s,14.412,
6616218,K01692.02,Kepler-314 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.46106962,1.28e-05,-1.28e-05,133.32138,0.00431,-0.00431,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h38m41.78s,+42d04m32.1s,12.557,
6696462,K01693.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.403743926,2.892e-06,-2.892e-06,137.232574,0.000682,-0.000682,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h33m02.20s,+42d07m35.9s,14.980,
6699368,K01694.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,3.690317047,3.991e-06,-3.991e-06,131.542094,0.000882,-0.000882,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m03.58s,+42d08m21.1s,14.336,
6803855,K01695.01,Kepler-930 b,CONFIRMED,CANDIDATE,,0,0,0,0,71.4523167,0.0006386,-0.0006386,148.80814,0.00646,-0.00646,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h53m15.47s,+42d14m50.8s,13.781,
6891366,K01696.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.752564549,7.504e-06,-7.504e-06,132.71889,0.00394,-0.00394,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m06.02s,+42d23m35.6s,13.608,
6891637,K01697.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,1.752553762,8.746e-06,-8.746e-06,132.72735,0.00442,-0.00442,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m17.33s,+42d23m40.7s,15.828,
6975615,K01698.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.065351521,8.985e-06,-8.985e-06,133.15601,0.00315,-0.00315,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h53m59.54s,+42d27m59.1s,14.788,
7137725,K01699.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.253551793,8.201e-06,-8.201e-06,132.4798,0.00351,-0.00351,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m29.22s,+42d40m24.0s,13.121,
7220429,K01700.01,Kepler-931 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.03753796,2.269e-05,-2.269e-05,139.3582,0.00237,-0.00237,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m31.83s,+42d46m05.7s,14.471,
7222086,K01701.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.43902575,5.941e-06,-5.941e-06,133.58474,0.00206,-0.00206,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m04.58s,+42d46m37.4s,11.041,
6849046,K00201.01,Kepler-491 b,CONFIRMED,CANDIDATE,,0,0,0,0,4.225384543,2.69e-07,-2.69e-07,137.5606891,5.22e-05,-5.22e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h08m31.34s,+42d21m00.5s,14.014,
7304449,K01702.01,Kepler-1650 b,CONFIRMED,CANDIDATE,,0,0,0,0,1.538180949,1.615e-06,-1.615e-06,131.822823,0.000896,-0.000896,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m55.02s,+42d52m00.9s,15.722,
7380829,K01703.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,3.17463577,1.303e-05,-1.303e-05,132.24293,0.00336,-0.00336,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h46m59.98s,+42d57m08.5s,14.934,
7386827,K01704.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.4188915,2.388e-05,-2.388e-05,137.74971,0.00193,-0.00193,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m03.46s,+42d57m26.8s,14.860,
7522911,K01705.01,Kepler-1670 b,CONFIRMED,CANDIDATE,,0,0,0,0,20.4998763,0.0001716,-0.0001716,131.82068,0.00664,-0.00664,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m18.36s,+43d07m18.6s,15.442,
7626370,K01706.01,Kepler-932 b,CONFIRMED,CANDIDATE,,0,0,0,0,1.921437488,2.196e-06,-2.196e-06,131.806204,0.000961,-0.000961,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h47m48.49s,+43d16m19.1s,14.131,
7703955,K01707.01,Kepler-315 b,CONFIRMED,CANDIDATE,,0,0,0,0,96.109323,0.002032,-0.002032,187.699,0.0101,-0.0101,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m05.54s,+43d21m48.7s,15.321,
11773328,K01906.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.710442022,7.906e-06,-7.906e-06,134.614376,0.000779,-0.000779,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h46m29.63s,+49d58m45.0s,14.816,
7094486,K01907.01,Kepler-1009 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.35010642,2.163e-05,-2.163e-05,134.04612,0.00165,-0.00165,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h51m26.38s,+42d39m56.7s,15.278,
5706966,K01908.01,Kepler-333 A b,CONFIRMED,CANDIDATE,,0,0,0,0,12.55111099,3.528e-05,-3.528e-05,137.26226,0.0023,-0.0023,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m08.66s,+40d54m48.9s,14.731,
5706966,K01908.02,Kepler-333 A c,CONFIRMED,CANDIDATE,,0,0,0,0,24.0884178,0.0001763,-0.0001763,134.42178,0.00504,-0.00504,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m08.66s,+40d54m48.9s,14.731,
10130039,K01909.01,Kepler-334 c,CONFIRMED,CANDIDATE,,0,0,0,0,12.75800092,3.687e-05,-3.687e-05,133.95888,0.00254,-0.00254,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h08m33.76s,+47d06m54.7s,12.776,
10130039,K01909.02,Kepler-334 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.47033376,1.659e-05,-1.659e-05,131.49548,0.00242,-0.00242,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h08m33.76s,+47d06m54.7s,12.776,
10130039,K01909.03,Kepler-334 d,CONFIRMED,CANDIDATE,,0,0,0,0,25.0985083,0.000102,-0.000102,145.56829,0.00333,-0.00333,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h08m33.76s,+47d06m54.7s,12.776,
8226050,K01910.01,Kepler-1010 b,CONFIRMED,CANDIDATE,,0,0,0,0,34.2685741,0.0001132,-0.0001132,147.05143,0.00268,-0.00268,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m46.23s,+44d08m57.5s,14.685,
4545187,K00223.02,Kepler-121 c,CONFIRMED,CANDIDATE,,0,0,0,0,41.0081117,0.000118,-0.000118,147.03382,0.00238,-0.00238,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h04m38.89s,+39d40m40.8s,14.708,
8226050,K01910.02,,CANDIDATE,CANDIDATE,,0,0,0,0,18.3848331,0.0002622,-0.0002622,135.4745,0.0148,-0.0148,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m46.23s,+44d08m57.5s,14.685,
9965957,K01911.01,Kepler-1011 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.75321539,1.184e-05,-1.184e-05,136.75617,0.00153,-0.00153,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h49m36.37s,+46d49m26.4s,15.196,
3952651,K01912.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,32.9045733,0.000189,-0.000189,141.29325,0.0051,-0.0051,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m10.54s,+39d01m25.3s,13.960,
9704384,K01913.01,Kepler-1012 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.50860699,1.361e-05,-1.361e-05,132.2983,0.00193,-0.00193,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h17m11.10s,+46d27m28.6s,13.317,
8426567,K01914.01,Kepler-1013 b,CONFIRMED,CANDIDATE,,0,0,0,0,18.93055119,7.549e-05,-7.549e-05,143.25058,0.00316,-0.00316,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h20m59.53s,+44d26m06.9s,14.417,
9101496,K01915.01,Kepler-335 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.56226483,1.896e-05,-1.896e-05,132.61123,0.00242,-0.00242,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m15.44s,+45d25m43.0s,13.996,
9101496,K01915.02,Kepler-335 c,CONFIRMED,CANDIDATE,,0,0,0,0,67.844689,0.001005,-0.001005,149.5007,0.0125,-0.0125,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m15.44s,+45d25m43.0s,13.996,
6037581,K01916.01,Kepler-336 d,CONFIRMED,CANDIDATE,,0,0,0,0,20.67876365,6.41e-05,-6.41e-05,151.69245,0.00248,-0.00248,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h20m57.03s,+41d19m53.0s,13.598,
6037581,K01916.02,Kepler-336 c,CONFIRMED,CANDIDATE,,0,0,0,0,9.59993246,2.139e-05,-2.139e-05,136.58227,0.00172,-0.00172,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h20m57.03s,+41d19m53.0s,13.598,
6037581,K01916.03,Kepler-336 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.0248205,1.002e-05,-1.002e-05,132.35465,0.00381,-0.00381,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h20m57.03s,+41d19m53.0s,13.598,
10419211,K00742.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,11.521446064,1.98e-06,-1.98e-06,170.839688,0.000131,-0.000131,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m19.18s,+47d35m50.6s,15.472,
10464078,K00743.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,19.40393776,2.068e-05,-2.068e-05,172.484253,0.000842,-0.000842,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h17m01.97s,+47d38m07.1s,15.487,
10480982,K00744.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,19.221388942,1.123e-06,-1.123e-06,184.5521637,4.5e-05,-4.5e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m15.49s,+47d41m25.3s,15.341,
10480982,K00744.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.03746414,1.472e-05,-1.472e-05,131.54567,0.00574,-0.00574,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m15.49s,+47d41m25.3s,15.341,
10485250,K00745.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,16.46983774,1.361e-05,-1.361e-05,180.881761,0.000623,-0.000623,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m37.06s,+47d40m07.3s,15.788,
10526549,K00746.01,Kepler-660 b,CONFIRMED,CANDIDATE,,0,0,0,0,9.27358173,1.037e-05,-1.037e-05,173.258155,0.000877,-0.000877,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h12m33.18s,+47d43m28.0s,15.302,
6721123,K00114.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,7.36178958,2.128e-05,-2.128e-05,132.25053,0.00253,-0.00253,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m27.44s,+42d09m05.6s,12.660,
10583066,K00747.01,Kepler-661 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.02930329,5.509e-06,-5.509e-06,171.602959,0.000713,-0.000713,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h54m50.61s,+47d51m47.8s,15.784,
10583180,K00748.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,2.696370652,7.534e-06,-7.534e-06,170.73769,0.00234,-0.00234,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h55m03.71s,+47d48m15.5s,15.269,
10601284,K00749.01,Kepler-226 c,CONFIRMED,CANDIDATE,,0,0,0,0,5.349553819,8.834e-06,-8.834e-06,171.80694,0.00127,-0.00127,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m30.27s,+47d52m51.6s,15.416,
10601284,K00749.02,Kepler-226 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.94105221,1.094e-05,-1.094e-05,136.08662,0.00233,-0.00233,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m30.27s,+47d52m51.6s,15.416,
10601284,K00749.03,Kepler-226 d,CONFIRMED,CANDIDATE,,0,0,0,0,8.10904807,6.787e-05,-6.787e-05,132.8031,0.00716,-0.00716,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m30.27s,+47d52m51.6s,15.416,
10662202,K00750.01,Kepler-662 b,CONFIRMED,CANDIDATE,,0,0,0,0,21.67699193,7.01e-05,-7.01e-05,171.53594,0.00258,-0.00258,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m51.63s,+47d55m45.0s,15.377,
10662202,K00750.02,,CANDIDATE,CANDIDATE,,0,0,0,0,5.04413987,3.519e-05,-3.519e-05,132.51986,0.0054,-0.0054,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m51.63s,+47d55m45.0s,15.377,
10662202,K00750.03,,CANDIDATE,CANDIDATE,,0,0,0,0,14.516741,0.0001564,-0.0001564,138.83799,0.00878,-0.00878,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m51.63s,+47d55m45.0s,15.377,
10662202,K00750.04,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,36.5521313,0.0007078,-0.0007078,165.0716,0.0149,-0.0149,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m51.63s,+47d55m45.0s,15.377,
10682541,K00751.01,Kepler-663 b,CONFIRMED,CANDIDATE,,0,0,0,0,4.99677968,1.389e-05,-1.389e-05,171.74208,0.00219,-0.00219,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h51m13.98s,+47d56m48.0s,15.861,
9579641,K00115.01,Kepler-105 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.412203927,3.052e-06,-3.052e-06,133.143089,0.000468,-0.000468,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h11m32.96s,+46d16m34.5s,12.791,
10797460,K00752.01,Kepler-227 b,CONFIRMED,CANDIDATE,,0,0,0,0,9.48803557,2.775e-05,-2.775e-05,170.53875,0.00216,-0.00216,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m44.22s,+48d08m29.9s,15.347,
9166870,K00932.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,3.855599139,4.003e-06,-4.003e-06,170.67957,0.000863,-0.000863,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m34.90s,+45d34m11.7s,15.054,
9171801,K00933.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,3.187067566,8.799e-06,-8.799e-06,171.64976,0.00217,-0.00217,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h51m09.24s,+45d33m55.5s,15.653,
11974540,K00129.01,Kepler-470 b,CONFIRMED,FALSE POSITIVE,,0,1,0,0,24.669192732,7.569e-06,-7.569e-06,132.864236,0.000258,-0.000258,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m02.26s,+50d22m20.3s,13.224,
9334289,K00934.01,Kepler-254 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.826657508,6.434e-06,-6.434e-06,173.011411,0.000925,-0.000925,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h12m39.53s,+45d48m59.4s,15.843,
9334289,K00934.02,Kepler-254 c,CONFIRMED,CANDIDATE,,0,0,0,0,12.41216347,5.712e-05,-5.712e-05,142.54039,0.00409,-0.00409,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h12m39.53s,+45d48m59.4s,15.843,
9334289,K00934.03,Kepler-254 d,CONFIRMED,CANDIDATE,,0,0,0,0,18.74649011,8.763e-05,-8.763e-05,147.13074,0.00376,-0.00376,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h12m39.53s,+45d48m59.4s,15.843,
9347899,K00935.01,Kepler-31 b,CONFIRMED,CANDIDATE,,0,0,0,0,20.86021229,2.386e-05,-2.386e-05,180.017757,0.000934,-0.000934,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m05.52s,+45d51m11.1s,15.237,
9347899,K00935.02,Kepler-31 c,CONFIRMED,CANDIDATE,,0,0,0,0,42.63427848,7.674e-05,-7.674e-05,141.16954,0.00151,-0.00151,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m05.52s,+45d51m11.1s,15.237,
9347899,K00935.03,Kepler-31 d,CONFIRMED,CANDIDATE,,0,0,0,0,87.6476068,0.0004197,-0.0004197,134.94222,0.00405,-0.00405,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m05.52s,+45d51m11.1s,15.237,
9347899,K00935.04,,CANDIDATE,CANDIDATE,,0,0,0,0,9.61731426,3.35e-05,-3.35e-05,142.47479,0.00284,-0.00284,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m05.52s,+45d51m11.1s,15.237,
9388479,K00936.01,Kepler-732 b,CONFIRMED,CANDIDATE,,0,0,0,0,9.467821474,6.129e-06,-6.129e-06,178.415842,0.000517,-0.000517,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h54m55.69s,+45d57m31.6s,15.073,
9388479,K00936.02,Kepler-732 c,CONFIRMED,CANDIDATE,,0,0,0,0,0.893040969,4.61e-07,-4.61e-07,134.540342,0.000418,-0.000418,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h54m55.69s,+45d57m31.6s,15.073,
9406990,K00937.01,Kepler-733 b,CONFIRMED,CANDIDATE,,0,0,0,0,20.83426731,5.358e-05,-5.358e-05,176.58569,0.0021,-0.0021,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h32m04.39s,+45d54m52.9s,15.412,
11974540,K00129.02,,CANDIDATE,CANDIDATE,,0,0,0,0,143.21109362,,,221.7556468,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m02.26s,+50d22m20.3s,13.224,
9415172,K00938.01,Kepler-255 c,CONFIRMED,CANDIDATE,,0,0,0,0,9.94602357,2.07e-05,-2.07e-05,171.70192,0.00165,-0.00165,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m15.42s,+45d58m36.6s,15.596,
9415172,K00938.02,Kepler-255 d,CONFIRMED,CANDIDATE,,0,0,0,0,1.04562195,2.717e-06,-2.717e-06,133.91912,0.00225,-0.00225,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m15.42s,+45d58m36.6s,15.596,
9415172,K00938.03,Kepler-255 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.71462396,3.25e-05,-3.25e-05,132.63866,0.00432,-0.00432,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m15.42s,+45d58m36.6s,15.596,
9466668,K00939.01,Kepler-256 c,CONFIRMED,CANDIDATE,,0,0,0,0,3.388012244,9.49e-06,-9.49e-06,170.5336,0.00228,-0.00228,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m19.31s,+46d05m50.6s,15.065,
9466668,K00939.02,Kepler-256 d,CONFIRMED,CANDIDATE,,0,0,0,0,5.83909761,2.022e-05,-2.022e-05,132.09261,0.00291,-0.00291,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m19.31s,+46d05m50.6s,15.065,
8414907,K01134.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,200.61103346,,,456.84444,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h58m04.71s,+44d27m14.2s,15.783,
8397446,K01135.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.986620248,1.497e-06,-1.497e-06,448.5959,0.00114,-0.00114,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h05m36.16s,+44d19m04.9s,15.022,
8386035,K01136.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,1.63484631,,,134.512115,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m50.85s,+44d19m28.7s,12.647,
8332986,K01137.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,302.38867822,8.599e-05,-8.599e-05,309.18675,0.000224,-0.000224,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h06m50.22s,+44d16m54.5s,14.041,
8415745,K01138.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,31.82814583,4.381e-05,-4.381e-05,366.704854,0.000924,-0.000924,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h59m59.37s,+44d24m36.7s,15.582,
8378634,K01139.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,3.629442796,8.461e-06,-8.461e-06,134.70066,0.00203,-0.00203,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m10.07s,+44d19m56.1s,13.055,
8397675,K01140.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.553261874,9.3e-08,-9.3e-08,133.446605,0.000137,-0.000137,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h05m54.18s,+44d19m11.1s,13.501,
8346392,K01141.01,Kepler-777 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.72812616,2.077e-05,-2.077e-05,135.18066,0.00296,-0.00296,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h50m53.77s,+44d20m47.3s,15.950,
7626506,K00150.01,Kepler-112 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.408878137,6.128e-06,-6.128e-06,134.006366,0.000606,-0.000606,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h47m55.44s,+43d12m35.1s,13.771,
8288947,K01142.01,Kepler-778 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.75574267,1.068e-05,-1.068e-05,133.4333,0.00243,-0.00243,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h09m54.58s,+44d14m15.0s,15.764,
8312852,K01143.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,7.44042933,1.908e-05,-1.908e-05,134.76331,0.00206,-0.00206,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m13.83s,+44d12m41.3s,15.240,
8302450,K01144.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.44199803,1.066e-05,-1.066e-05,134.57095,0.00371,-0.00371,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m26.32s,+44d12m02.3s,15.282,
8313667,K01145.01,,CANDIDATE,CANDIDATE,,0,0,0,0,30.5872153,0.0001313,-0.0001313,162.8842,0.00281,-0.00281,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h46m11.67s,+44d15m52.8s,14.143,
8351704,K01146.01,Kepler-779 A b,CONFIRMED,CANDIDATE,,0,0,0,0,7.09712124,2.596e-05,-2.596e-05,136.34514,0.00279,-0.00279,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h02m30.85s,+44d18m39.2s,15.649,
8299955,K01147.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.6827683,1.34e-05,-1.34e-05,134.25535,0.00431,-0.00431,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m33.78s,+44d13m25.4s,13.475,
8410727,K01148.01,Kepler-270 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.47609015,5.083e-05,-5.083e-05,135.39622,0.00365,-0.00365,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h48m48.02s,+44d25m20.3s,13.908,
